what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300692474756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300692475516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300692476463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300692494265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692512078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692596562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692604204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692943867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692957901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692963080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692983476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692987773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300692994277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300693098111
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300693101328
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300693101533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300693121741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300693200416
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300693281939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300693298166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300693949680
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300693953014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300694029603
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300694039819
