what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319539967
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319540172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319541012
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319542060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319542091
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319542216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319542618
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319542972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319543184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319543667
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319544189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319544236
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319544340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319544851
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319545708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319545764
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319545968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319546438
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319554396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319554541
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319554641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319555714
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1302319571396
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1302319571446
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302319571647
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302319575339
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319579075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302319601038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302319602216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302319608770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302319611383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302319615317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319618000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319619138
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319623640
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319623712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319623910
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319624223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319625475
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319626124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319626248
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319626473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319626758
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319627132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319627203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319627670
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319628188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319628259
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319628375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319628777
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319629516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319629609
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319629833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319630147
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319634637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319634818
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319634966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319635356
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319638588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319638632
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319638769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319640319
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319641292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319641342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319642629
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319646412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319649220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319650206
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319650310
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319652672
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319652672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319653992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319654777
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319654868
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319661757
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319661757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319665682
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302319679839
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319688272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302319739051
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302319740734
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319743295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319745094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319750854
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319750916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319752632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319753625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319753684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319755828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319756628
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1302319756975
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1302319757021
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319757057
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319758973
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1302319758973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319759007
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319763128
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302319763214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319763435
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319763861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319764394
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319764812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319764934
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319765083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319765693
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319765980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319766018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319766684
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319767132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319767201
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319767346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319767842
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302319768652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319768748
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302319768957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302319769343
