what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1302329108125
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1302329108378
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1302329108446
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepReturn",1302329108605
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1302329109814
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302329111805
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302329113095
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302329122262
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302329122361
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302329124608
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1302329127390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329129242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329135322
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302329135414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329137281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302329137492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329140020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329141691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329259856
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1302329260028
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1302329261116
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302329266109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329266143
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302329266251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329267351
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302329267661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329267757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329269509
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302329270333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329270378
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302329270524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329270987
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302329271517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329271574
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302329271795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302329272066
