what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987117387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987124871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1301987140667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987143664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301987156258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301987156591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1301987179804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987183924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301987193615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987200670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987287239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301987293004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987310473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987332963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987333041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301987340043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301987341252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987345579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987348652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987356225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987360325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987362564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987382535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987422112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987424687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301987434690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987435587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987446284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987723117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301987732057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987733224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987758327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987927036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987935307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301987981134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301987988332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301988021648
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301988035319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301988146110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988151278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988156425
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301988158115
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301988158402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988159701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988166792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988166938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988168570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988172253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988197044
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301988200721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988207585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988235216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301988282259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301988282713
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1301988284645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988310897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988324878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988330043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988331111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988331749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988338182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988338237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301988339302
